Customer ID,Sales,Invoice,Recency,AOV,Tenure,Cluster
13626.0,689.49,46,252,14.988913043478261,378,3
13627.0,2217.55,132,58,16.799621212121213,639,4
13628.0,310.14,16,675,19.38375,675,1
13629.0,13370.86,87,22,153.6880459770115,665,2
13630.0,1995.68,80,4,24.946,285,3
13632.0,3634.7000000000003,224,24,16.226339285714285,611,4
13634.0,4519.55,478,32,9.455125523012553,697,0
13635.0,2948.22,167,67,17.654011976047904,738,4
13636.0,941.62,64,36,14.7128125,284,3
13637.0,810.5,101,51,8.024752475247524,225,3
13638.0,122.64,8,15,15.33,15,3
13639.0,1346.27,59,73,22.81813559322034,436,4
13640.0,405.0,4,610,101.25,610,2
13641.0,921.82,50,640,18.436400000000003,733,1
13642.0,501.97,115,215,4.36495652173913,432,4
13643.0,2112.17,107,30,19.739906542056076,731,4
13644.0,2597.52,148,8,17.55081081081081,105,3
13645.0,252.1,5,119,50.42,119,3
13646.0,323.3,59,399,5.479661016949152,399,1
13647.0,3063.78,141,9,21.728936170212766,602,4
13648.0,1679.01,113,399,14.858495575221239,737,1
13649.0,1678.88,126,256,13.324444444444445,526,4
13650.0,3098.5,184,16,16.839673913043477,682,4
13651.0,208.95,15,34,13.93,381,3
13652.0,2570.85,159,45,16.1688679245283,651,4
13653.0,152.2,9,487,16.91111111111111,487,1
13654.0,6308.0,329,42,19.173252279635257,737,0
13655.0,2259.3,123,113,18.368292682926832,591,4
13656.0,1053.35,90,164,11.703888888888887,595,4
13657.0,382.14,16,10,23.88375,201,3
13658.0,5772.07,245,9,23.5594693877551,671,4
13659.0,4716.63,289,196,16.32051903114187,660,4
13660.0,303.69,42,395,7.230714285714286,399,1
13661.0,325.24,17,602,19.131764705882354,602,1
13662.0,2183.13,148,85,14.75087837837838,657,4
13663.0,2013.6100000000001,101,178,19.93673267326733,646,4
13664.0,-13.14,1,681,-13.14,681,1
13665.0,1711.6599999999999,106,385,16.147735849056602,503,1
13666.0,127.89999999999999,19,59,6.731578947368421,735,4
13667.0,305.02,87,148,3.505977011494253,148,3
13668.0,12749.14,812,2,15.70091133004926,727,0
13669.0,413.55,14,50,29.539285714285715,406,3
13670.0,349.7,25,74,13.988,74,3
13671.0,194.95,76,394,2.5651315789473683,394,1
13672.0,162.07000000000002,28,300,5.788214285714287,730,1
13673.0,396.92,65,18,6.106461538461539,31,3
13674.0,215.88,16,429,13.4925,432,1
13675.0,486.82000000000005,25,150,19.472800000000003,284,3
13676.0,153.15,15,538,10.21,618,1
13677.0,556.1899999999999,107,404,5.19803738317757,519,1
13678.0,232.6,16,151,14.5375,151,3
13679.0,281.26,50,493,5.6251999999999995,734,1
13680.0,9915.56,673,0,14.73337295690936,734,0
13681.0,827.83,57,17,14.523333333333333,154,3
13682.0,59.5,3,186,19.833333333333332,186,3
13683.0,258.6,10,457,25.860000000000003,457,1
13684.0,546.52,113,285,4.83646017699115,620,1
13685.0,3119.44,39,2,79.98564102564103,59,2
13686.0,409.04,34,182,12.030588235294118,400,3
13688.0,375.5,5,634,75.1,634,2
13689.0,1259.5,9,62,139.94444444444446,444,2
13690.0,172.25,9,58,19.13888888888889,58,3
13691.0,212.78,54,395,3.9403703703703705,395,1
13692.0,3016.4500000000003,99,24,30.46919191919192,419,4
13693.0,1948.32,112,324,17.395714285714284,732,1
13695.0,2770.73,96,30,28.861770833333335,577,4
13696.0,2008.7,25,421,80.348,695,2
13697.0,151.29999999999998,12,38,12.608333333333333,38,3
13698.0,465.53000000000003,40,596,11.638250000000001,681,1
13699.0,711.4,40,154,17.785,549,4
13700.0,2586.21,247,25,10.470485829959514,670,4
13701.0,159.55,10,436,15.955000000000002,446,1
13702.0,135.18,5,445,27.036,445,1
13703.0,99.5,73,317,1.3630136986301369,414,1
13704.0,2295.31,135,4,17.002296296296297,87,3
13705.0,2035.33,84,7,24.23011904761905,623,4
13706.0,631.17,38,302,16.609736842105264,626,1
13707.0,3365.86,155,266,21.715225806451613,536,4
13708.0,296.88,51,270,5.821176470588235,270,3
13709.0,7512.81,418,3,17.97322966507177,697,0
13710.0,509.52,15,31,33.967999999999996,611,4
13711.0,1632.6100000000001,103,218,15.850582524271847,737,4
13712.0,766.42,33,246,23.224848484848483,610,1
13713.0,743.26,82,407,9.064146341463415,582,1
13714.0,161.35,30,464,5.378333333333333,464,1
13715.0,8438.34,540,280,15.626555555555555,637,0
13716.0,138.28,21,268,6.584761904761905,268,3
13717.0,1748.05,127,31,13.764173228346456,485,4
13718.0,306.55,12,245,25.545833333333334,295,3
13719.0,2815.25,251,14,11.216135458167331,570,4
13720.0,799.9,43,116,18.60232558139535,254,3
13721.0,741.54,42,35,17.655714285714286,394,3
13722.0,5629.16,190,119,29.62715789473684,645,4
13723.0,1209.2,59,216,20.494915254237288,610,4
13724.0,213.01,42,636,5.071666666666666,636,1
13725.0,1809.81,118,49,15.337372881355932,308,3
13726.0,1079.6599999999999,42,38,25.70619047619047,100,3
13727.0,1067.3,85,28,12.556470588235294,729,4
13728.0,2855.17,164,36,17.409573170731708,729,4
13729.0,676.4300000000001,44,435,15.373409090909092,683,1
13730.0,752.6,43,135,17.50232558139535,161,3
13731.0,610.59,38,218,16.068157894736842,246,3
13732.0,491.86,33,27,14.904848484848486,27,3
13733.0,484.53000000000003,30,410,16.151,734,1
13734.0,3451.2900000000004,30,508,115.04300000000002,602,2
13735.0,9472.81,683,24,13.869414348462664,725,0
13736.0,2715.01,568,4,4.779947183098592,733,0
13737.0,339.59999999999997,30,199,11.319999999999999,199,3
13738.0,440.93,92,395,4.792717391304348,395,1
13739.0,292.2,6,17,48.699999999999996,527,4
13740.0,1597.77,95,240,16.818631578947368,737,4
13741.0,666.33,35,71,19.038,216,3
13742.0,3102.42,323,16,9.605015479876162,319,4
13743.0,1340.1499999999999,42,2,31.90833333333333,258,3
13744.0,1156.36,72,94,16.060555555555553,291,3
13745.0,761.27,59,150,12.902881355932204,545,4
13746.0,176.69,9,413,19.63222222222222,413,1
13747.0,249.39999999999998,6,373,41.56666666666666,424,1
13748.0,2268.35,59,95,38.44661016949152,737,4
13749.0,-10.25,2,700,-5.125,700,1
13750.0,3563.6,77,53,46.28051948051948,616,4
13751.0,296.25,9,287,32.916666666666664,287,3
13752.0,1590.73,95,123,16.744526315789475,527,4
13753.0,2094.57,80,287,26.182125000000003,736,4
13754.0,447.05,21,151,21.288095238095238,436,3
13755.0,2154.68,343,3,6.281865889212828,62,3
13756.0,9147.2,350,1,26.134857142857143,723,0
13757.0,195.55,8,674,24.44375,674,1
13758.0,9263.14,315,11,29.40679365079365,738,0
13759.0,659.4100000000001,25,32,26.376400000000004,70,3
13760.0,1358.6399999999999,120,53,11.322,592,4
13761.0,1952.17,122,49,16.001393442622952,656,4
13762.0,2165.76,42,203,51.56571428571429,698,2
13763.0,5181.99,53,62,97.77339622641509,434,2
13764.0,2953.26,376,70,7.8544148936170215,641,4
13765.0,352.821,17,652,20.754176470588238,652,1
13766.0,190.35,17,494,11.197058823529412,494,1
13768.0,758.07,43,563,17.629534883720932,738,1
13769.0,5766.63,297,1,19.416262626262625,723,4
13770.0,785.37,48,421,16.361875,729,1
13771.0,5726.07,217,63,26.38741935483871,652,4
13772.0,3094.72,577,33,5.363466204506065,653,0
13773.0,301.54,19,396,15.870526315789474,659,1
13774.0,345.0,22,81,15.681818181818182,81,3
13775.0,1049.66,63,590,16.661269841269842,590,1
13776.0,-340.17,8,427,-42.52125,681,1
13778.0,1116.54,45,102,24.811999999999998,564,4
13779.0,161.13,27,515,5.967777777777777,515,1
13780.0,735.82,100,6,7.3582,406,3
13781.0,770.88,58,250,13.29103448275862,720,1
13782.0,1785.77,245,12,7.288857142857143,732,4
13783.0,1542.09,10,487,154.209,672,2
13784.0,2897.18,45,9,64.38177777777777,450,2
13785.0,542.49,30,428,18.083000000000002,459,1
13786.0,2736.41,126,366,21.71753968253968,735,1
13787.0,1173.7,94,75,12.486170212765957,694,4
13788.0,3.75,1,504,3.75,504,1
13789.0,239.45999999999998,18,387,13.303333333333333,387,1
13790.0,348.8,45,3,7.751111111111111,3,3
13791.0,1047.68,17,42,61.62823529411765,167,2
13792.0,383.95,23,65,16.693478260869565,422,3
13793.0,96.0,7,646,13.714285714285714,646,1
13794.0,126.03,9,546,14.003333333333334,546,1
13795.0,836.3,29,387,28.837931034482757,637,1
13796.0,289.7,22,498,13.168181818181818,498,1
13797.0,1168.45,80,436,14.605625,647,1
13799.0,2039.82,116,116,17.584655172413793,643,4
13800.0,1679.56,73,309,23.00767123287671,736,1
13801.0,324.8,23,66,14.121739130434783,66,3
13803.0,1319.1100000000001,79,254,16.697594936708864,618,4
13804.0,3208.52,169,30,18.985325443786984,436,4
13805.0,924.6,13,51,71.12307692307692,128,2
13806.0,256.38,10,63,25.637999999999998,63,3
13807.0,509.9,34,366,14.99705882352941,735,1
13808.0,1747.66,76,5,22.995526315789476,96,3
13809.0,679.7,25,304,27.188000000000002,460,1
13810.0,899.51,36,28,24.98638888888889,55,3
13811.0,591.75,14,183,42.267857142857146,238,3
13812.0,539.0,36,41,14.972222222222221,104,3
13813.0,2686.42,153,39,17.55830065359477,733,4
13814.0,2239.07,81,55,27.64283950617284,526,4
13815.0,7285.79,361,21,20.182243767313018,665,0
13816.0,555.04,33,23,16.819393939393937,63,3
13817.0,382.98,24,28,15.957500000000001,351,3
13818.0,61.28,5,429,12.256,429,1
13819.0,2631.1,104,301,25.299038461538462,737,4
13820.0,640.4,93,417,6.886021505376344,680,1
13821.0,1387.03,210,144,6.604904761904762,703,4
13822.0,632.0,96,5,6.583333333333333,39,3
13823.0,3358.55,166,18,20.232228915662652,723,4
13824.0,3273.36,104,32,31.474615384615387,636,4
13825.0,255.59,40,621,6.38975,729,1
13826.0,174.65,12,157,14.554166666666667,175,3
13827.0,412.05,93,57,4.430645161290323,142,3
13828.0,209.49,15,21,13.966000000000001,21,3
13829.0,0.0,2,358,0.0,420,1
13830.0,135.95000000000002,13,573,10.457692307692309,581,1
13831.0,7009.18,191,15,36.697277486911,728,4
13832.0,602.4399999999999,58,17,10.386896551724137,421,3
13833.0,701.36,45,158,15.585777777777778,403,3
13834.0,247.89,21,576,11.804285714285713,721,1
13835.0,1044.82,73,24,14.312602739726026,645,4
13836.0,602.52,33,398,18.258181818181818,413,1
13837.0,271.24,19,211,14.275789473684211,317,3
13838.0,1966.09,472,5,4.165444915254237,579,4
13839.0,139.95000000000002,7,485,19.992857142857144,485,1
13840.0,651.4,40,415,16.285,415,1
13841.0,85.0,1,252,85.0,252,2
13842.0,5604.96,358,58,15.656312849162012,660,4
13843.0,319.75,18,380,17.76388888888889,380,1
13844.0,361.62,20,10,18.081,10,3
13845.0,312.98,9,64,34.775555555555556,64,3
13846.0,1290.34,84,24,15.361190476190476,399,3
13847.0,310.72,19,719,16.353684210526318,719,1
13849.0,3443.8,221,51,15.582805429864255,624,4
13850.0,1586.81,94,87,16.88095744680851,128,3
13851.0,4516.76,141,95,32.03375886524823,679,4
13852.0,170.45000000000002,13,606,13.111538461538462,610,1
13853.0,1056.94,24,8,44.03916666666667,56,3
13854.0,12158.21,187,8,65.01716577540107,700,0
13855.0,1253.94,77,500,16.284935064935066,730,1
13856.0,1058.88,62,168,17.078709677419358,618,4
13857.0,997.11,129,392,7.72953488372093,570,1
13858.0,216.17,11,56,19.651818181818182,56,3
13859.0,515.86,36,325,14.329444444444444,528,1
13860.0,1240.0,77,0,16.103896103896105,86,3
13861.0,251.31,23,428,10.926521739130434,530,1
13862.0,2534.04,163,17,15.546257668711656,388,4
13863.0,1217.63,74,244,16.45445945945946,592,4
13865.0,501.56,30,57,16.718666666666667,289,3
13866.0,145.67000000000002,7,73,20.810000000000002,73,3
13867.0,1015.29,61,30,16.644098360655736,217,3
13868.0,3192.54,33,6,96.74363636363637,38,2
13869.0,8111.57,860,122,9.432058139534883,690,0
13870.0,5689.84,245,1,23.22383673469388,669,4
13871.0,7804.95,409,22,19.083007334963323,718,0
13872.0,891.32,61,512,14.611803278688525,730,1
13873.0,1031.02,61,119,16.901967213114755,646,4
13874.0,1989.2,73,357,27.24931506849315,727,1
13875.0,4814.37,270,53,17.831,722,4
13876.0,122.7,7,63,17.52857142857143,63,3
13877.0,446.33,25,85,17.8532,689,4
13878.0,2473.06,107,54,23.112710280373832,603,4
13879.0,395.5,25,645,15.82,645,1
13880.0,4391.66,229,20,19.177554585152837,561,4
13882.0,1131.28,66,2,17.14060606060606,63,3
13883.0,6342.74,336,0,18.87720238095238,730,0
13884.0,1852.38,194,6,9.548350515463918,469,4
13885.0,506.8,28,188,18.1,200,3
13886.0,243.56,16,70,15.2225,70,3
13887.0,349.55,19,203,18.397368421052633,203,3
13888.0,2169.05,184,119,11.788315217391306,575,4
13889.0,1855.73,90,92,20.619222222222223,685,4
13890.0,2858.73,183,0,15.621475409836066,732,4
13891.0,863.5600000000001,100,377,8.6356,581,1
13892.0,1267.6499999999999,36,26,35.2125,575,4
13893.0,821.1,21,297,39.1,297,3
13894.0,535.97,30,21,17.865666666666666,309,3
13895.0,3923.62,188,20,20.87031914893617,735,4
13896.0,388.55,21,625,18.502380952380953,625,1
13897.0,1160.72,59,49,19.67322033898305,676,4
13898.0,686.4,46,325,14.921739130434782,410,1
13899.0,388.52,19,15,20.448421052631577,274,3
13900.0,1608.09,96,182,16.7509375,623,4
13901.0,5599.34,318,71,17.607987421383648,703,4
13903.0,165.45000000000002,10,399,16.545,399,1
13904.0,332.64,26,36,12.793846153846154,294,3
13905.0,244.45,15,570,16.296666666666667,732,1
13906.0,42.0,1,408,42.0,408,1
13907.0,136.8,4,691,34.2,691,1
13908.0,2347.05,126,79,18.627380952380953,276,3
13909.0,286.6,39,422,7.348717948717949,520,1
13911.0,4200.04,242,56,17.355537190082643,647,4
13912.0,124.95,7,423,17.85,423,1
13913.0,42.22,3,506,14.073333333333332,506,1
13914.0,613.95,34,3,18.05735294117647,35,3
13915.0,31.200000000000003,4,393,7.800000000000001,730,1
13916.0,1260.51,75,463,16.8068,738,1
13917.0,272.04,18,49,15.113333333333335,191,3
13918.0,1212.8400000000001,30,49,40.428000000000004,252,3
13919.0,1326.03,82,52,16.17109756097561,540,4
13920.0,1734.88,88,431,19.714545454545455,561,1
13921.0,720.75,45,398,16.016666666666666,721,1
13922.0,824.7,33,351,24.990909090909092,466,1
13923.0,351.13,20,53,17.5565,53,3
13924.0,1682.08,137,1,12.277956204379562,71,3
13925.0,616.65,45,35,13.703333333333333,134,3
13926.0,223.85000000000002,11,22,20.35,22,3
13927.0,689.96,44,74,15.680909090909092,436,3
13928.0,464.57,27,10,17.206296296296298,132,3
13929.0,3318.1,60,168,55.30166666666666,694,2
13930.0,337.34,17,57,19.843529411764706,136,3
13931.0,5250.78,272,85,19.304338235294118,736,4
13932.0,307.4,16,294,19.2125,294,3
13933.0,608.7900000000001,23,108,26.469130434782613,147,3
13934.0,922.1,31,263,29.74516129032258,263,3
13935.0,6116.92,80,596,76.4615,651,2
13936.0,924.36,60,170,15.406,413,3
13937.0,867.38,55,168,15.770545454545454,402,3
13938.0,71.66,7,34,10.237142857142857,34,3
13939.0,1533.66,113,22,13.572212389380532,612,4
13940.0,839.14,49,16,17.12530612244898,143,3
13941.0,10846.15,108,21,100.4273148148148,722,2
13943.0,246.54,15,577,16.436,577,1
13944.0,200.43,35,652,5.726571428571429,652,1
13945.0,854.15,51,394,16.748039215686273,479,1
13946.0,1745.43,57,78,30.621578947368423,735,4
13947.0,90.6,5,64,18.119999999999997,64,3
13948.0,536.86,25,360,21.4744,735,1
13949.0,2427.32,160,2,15.170750000000002,94,3
13950.0,728.56,36,10,20.237777777777776,246,3
13951.0,674.45,39,175,17.293589743589745,293,3
13952.0,12790.891,413,210,30.9706803874092,723,0
13954.0,378.59,30,1,12.619666666666665,70,3
13955.0,545.17,87,153,6.266321839080459,374,3
13956.0,1026.42,152,4,6.752763157894737,270,3
13957.0,458.25,27,417,16.97222222222222,658,1
13958.0,4402.33,250,371,17.60932,733,4
13959.0,1076.18,163,78,6.602331288343558,510,4
13960.0,230.22,12,20,19.185,71,3
13961.0,498.7,21,384,23.747619047619047,391,1
13962.0,362.8,23,21,15.773913043478261,435,3
13963.0,2899.62,176,307,16.475113636363634,596,4
13964.0,421.9,25,386,16.875999999999998,430,1
13965.0,777.6600000000001,28,454,27.773571428571433,702,1
13966.0,390.86,22,434,17.766363636363636,434,1
13967.0,166.3,6,145,27.71666666666667,395,3
13968.0,123.66,8,422,15.4575,422,1
13969.0,13212.77,1115,6,11.85001793721973,623,0
13970.0,846.55,13,385,65.11923076923077,437,2
13971.0,4593.83,265,8,17.335207547169812,682,4
13972.0,190.25,15,70,12.683333333333334,201,3
13973.0,264.7,11,286,24.063636363636363,286,3
13974.0,663.52,45,48,14.74488888888889,581,4
13975.0,5327.29,755,30,7.056013245033112,675,0
13976.0,1192.36,56,206,21.292142857142856,667,4
13977.0,519.8100000000001,13,410,39.98538461538462,410,1
13978.0,196.79000000000002,15,14,13.119333333333335,44,3
13979.0,3326.83,412,72,8.074830097087379,736,4
13980.0,753.12,69,59,10.914782608695653,655,4
13981.0,327.39,23,400,14.234347826086957,415,1
13982.0,4418.79,265,38,16.67467924528302,687,4
13983.0,6993.41,359,29,19.480250696378828,729,0
13984.0,1616.1200000000001,94,26,17.19276595744681,732,4
13985.0,9982.31,485,3,20.5820824742268,667,0
13986.0,320.46,13,16,24.650769230769228,16,3
13987.0,682.54,46,379,14.837826086956522,400,1
13988.0,4708.64,300,19,15.695466666666668,625,4
13989.0,2026.06,86,65,23.558837209302325,563,4
13990.0,311.3,16,212,19.45625,212,3
13991.0,850.63,86,11,9.891046511627907,142,3
13992.0,219.5,11,29,19.954545454545453,462,3
13993.0,6690.36,267,31,25.05752808988764,736,4
13994.0,2313.14,155,3,14.923483870967742,147,3
13995.0,3836.26,238,14,16.11873949579832,721,4
13996.0,895.76,33,385,27.144242424242425,398,1
13997.0,382.31,46,518,8.31108695652174,549,1
13998.0,566.7,31,446,18.280645161290323,575,1
13999.0,9438.01,475,9,19.869494736842107,734,0
14000.0,1877.5900000000001,52,205,36.1075,737,4
14001.0,4517.34,113,45,39.976460176991154,493,4
14002.0,529.73,47,133,11.270851063829788,155,3
14003.0,209.41,16,732,13.088125,732,1
14004.0,6258.45,241,42,25.968672199170125,435,4
14005.0,2874.72,84,9,34.22285714285714,215,3
14006.0,2196.67,77,115,28.528181818181817,652,4
14007.0,79.48,5,512,15.896,512,1
14008.0,493.74,33,374,14.961818181818183,431,1
14009.0,1090.23,76,197,14.345131578947369,462,4
14010.0,288.09999999999997,28,564,10.289285714285713,565,1
14011.0,451.91999999999996,33,479,13.694545454545453,606,1
14012.0,328.8,11,277,29.89090909090909,277,3
14013.0,1006.22,72,109,13.975277777777778,731,4
14014.0,1948.21,76,76,25.63434210526316,576,4
14015.0,917.34,20,52,45.867000000000004,52,3
14016.0,11379.71,450,153,25.28824444444444,699,0
14017.0,229.75,14,570,16.410714285714285,570,1
14018.0,367.15000000000003,13,644,28.242307692307694,644,1
14019.0,1398.96,68,46,20.57294117647059,137,3
14020.0,1213.26,76,16,15.963947368421053,528,4
14021.0,1716.58,90,154,19.07311111111111,592,4
14022.0,792.15,47,224,16.854255319148937,486,1
14023.0,584.07,31,6,18.840967741935486,249,3
14024.0,645.74,34,121,18.99235294117647,390,3
14025.0,3969.1,102,464,38.91274509803922,583,1
14026.0,713.11,50,470,14.2622,624,1
14027.0,104.82,6,60,17.47,60,3
14029.0,467.66,15,62,31.177333333333333,143,3
14030.0,8145.59,870,17,9.362747126436782,737,0
14032.0,4786.07,255,1,18.768901960784312,725,4
14033.0,109.44,1,554,109.44,554,2
14034.0,512.02,92,21,5.565434782608696,156,3
14035.0,2852.47,154,28,18.522532467532468,612,4
14036.0,626.65,38,284,16.49078947368421,284,3
14037.0,755.95,115,175,6.573478260869566,732,4
14038.0,3000.93,168,77,17.86267857142857,673,4
14039.0,267.28000000000003,10,32,26.728,575,4
14040.0,12457.84,808,40,15.418118811881188,738,0
14041.0,141.41,21,265,6.733809523809524,265,3
14042.0,431.98,21,724,20.570476190476192,724,1
14043.0,301.3,43,490,7.006976744186047,728,1
14044.0,3106.15,852,26,3.6457159624413147,683,0
14046.0,154.99,14,283,11.070714285714287,283,3
14047.0,4158.7300000000005,171,8,24.320058479532168,676,4
14048.0,713.89,144,276,4.957569444444444,381,1
14049.0,13064.03,1107,16,11.801291779584464,616,0
14050.0,746.36,54,31,13.821481481481483,105,3
14051.0,22104.5,344,0,64.25726744186046,736,0
14052.0,480.81,125,19,3.84648,390,3
14053.0,572.3,9,123,63.58888888888888,486,2
14054.0,92.46,6,64,15.409999999999998,64,3
14055.0,1520.96,33,105,46.08969696969697,722,4
14056.0,8124.4,1128,0,7.2024822695035455,283,0
14057.0,8338.28,461,23,18.087375271149675,735,0
14058.0,469.19,24,462,19.549583333333334,530,1
14059.0,183.6,8,266,22.95,266,3
14060.0,9503.14,272,4,34.93801470588235,638,0
14061.0,917.4300000000001,19,506,48.28578947368421,737,1
14063.0,-3767.1999999999994,44,430,-85.61818181818181,730,1
14064.0,3039.75,252,28,12.0625,686,4
14065.0,889.37,50,388,17.7874,431,1
14066.0,152.55,7,266,21.792857142857144,266,3
14067.0,374.7,52,63,7.2057692307692305,96,3
14068.0,1504.97,112,319,13.437232142857143,677,1
14069.0,230.06,42,514,5.477619047619048,561,1
14070.0,326.55,42,684,7.775,684,1
14071.0,1307.41,333,3,3.926156156156156,264,3
14072.0,390.85,19,666,20.571052631578947,666,1
14073.0,139.54,14,20,9.967142857142857,31,3
14074.0,219.39999999999998,6,622,36.56666666666666,622,1
14075.0,1734.87,81,4,21.41814814814815,540,4
14076.0,122.47,46,128,2.662391304347826,128,3
14077.0,615.0799999999999,56,40,10.983571428571427,394,3
14078.0,1692.6299999999999,163,101,10.384233128834355,620,4
14079.0,618.73,13,124,47.59461538461539,681,4
14080.0,1075.73,84,32,12.806309523809524,736,4
14081.0,5250.05,951,266,5.52055730809674,728,0
14082.0,413.36,65,364,6.359384615384616,392,1
14083.0,1407.26,255,3,5.518666666666666,721,4
14084.0,150.5,7,511,21.5,511,1
14085.0,10092.22,1069,1,9.440804490177735,730,0
14086.0,39.95,1,462,39.95,462,1
14087.0,803.47,223,2,3.603004484304933,734,4
14089.0,161.0,14,56,11.5,56,3
14090.0,76.32000000000001,1,324,76.32000000000001,324,2
14092.0,7209.74,377,7,19.123978779840847,722,0
14093.0,442.85,105,11,4.217619047619048,11,3
14094.0,334.27,48,439,6.963958333333333,439,1
14095.0,2.95,1,722,2.95,722,1
14097.0,422.85999999999996,40,480,10.571499999999999,645,1
14098.0,147.35,21,36,7.016666666666667,36,3
14099.0,5700.51,530,15,10.75567924528302,729,0
14100.0,194.9,26,137,7.496153846153846,137,3
14101.0,9942.13,91,73,109.25417582417582,620,2
14102.0,1314.73,84,4,15.65154761904762,44,3
14103.0,0.0,1,664,0.0,664,1
14104.0,771.5799999999999,143,154,5.3956643356643355,559,4
14105.0,5703.9800000000005,293,84,19.46750853242321,720,4
14107.0,4853.7,239,51,20.30836820083682,729,4
14108.0,1041.21,55,30,18.93109090909091,737,4
14109.0,80.2,14,22,5.728571428571429,72,3
14110.0,12957.6,403,3,32.152853598014886,738,0
14111.0,688.6,11,13,62.6,241,2
14112.0,5524.51,358,22,15.43159217877095,721,4
14113.0,6156.75,145,3,42.460344827586205,732,4
14114.0,1364.09,74,273,18.43364864864865,606,1
14115.0,622.6700000000001,22,501,28.303181818181823,666,1
14116.0,1382.74,72,19,19.204722222222223,121,3
14117.0,90.0,3,143,30.0,143,3
14118.0,458.45,15,428,30.563333333333333,428,1
14119.0,163.47,12,353,13.6225,717,1
14120.0,-23.8,1,429,-23.8,429,1
14121.0,2740.3,161,3,17.020496894409938,59,3
14122.0,309.77,16,394,19.360625,736,1
14123.0,436.18,24,732,18.174166666666668,732,1
14124.0,419.58000000000004,5,83,83.91600000000001,83,2
14125.0,2740.43,167,10,16.409760479041914,77,3
14126.0,1109.96,44,7,25.226363636363637,443,4
14127.0,1900.0800000000002,117,122,16.240000000000002,425,4
14128.0,909.36,66,60,13.77818181818182,550,4
14129.0,2591.34,109,1,23.77376146788991,578,4
14130.0,1882.67,224,318,8.404776785714287,727,4
14131.0,187.87,52,648,3.6128846153846155,648,1
14132.0,3580.13,201,1,17.811592039800995,183,3
14133.0,895.8399999999999,38,129,23.57473684210526,733,4
14134.0,11123.35,180,382,61.79638888888889,729,0
14135.0,9605.05,257,1,37.37373540856031,737,0
14136.0,1553.96,108,400,14.388518518518518,731,1
14137.0,294.1,14,681,21.00714285714286,695,1
14138.0,982.3800000000001,47,1,20.901702127659576,63,3
14139.0,1086.8,69,45,15.75072463768116,542,4
14140.0,920.05,67,3,13.732089552238806,31,3
14141.0,879.0300000000001,46,2,19.109347826086957,104,3
14142.0,967.75,70,372,13.825,645,1
14143.0,115.8,7,133,16.54285714285714,133,3
14144.0,30.599999999999998,1,485,30.599999999999998,485,1
14146.0,8208.87,491,8,16.71867617107943,694,0
14147.0,2019.3,33,48,61.19090909090909,639,2
14148.0,466.29,17,233,27.428823529411765,413,3
14149.0,259.43,40,212,6.48575,220,3
14150.0,658.64,26,35,25.33230769230769,359,3
14151.0,666.7,45,672,14.815555555555557,716,1
14152.0,1975.44,135,74,14.632888888888889,658,4
14153.0,233.4,17,482,13.729411764705883,482,1
14154.0,6263.6,294,238,21.304761904761907,695,4
14155.0,118.75,6,265,19.791666666666668,265,3
14157.0,970.33,90,19,10.781444444444444,645,4
14158.0,507.66,41,39,12.381951219512196,39,3
14160.0,8421.47,107,609,78.70532710280374,698,2
14161.0,3318.88,310,215,10.706064516129032,726,4
14162.0,289.36,25,173,11.5744,292,3
14163.0,2594.62,58,86,44.7348275862069,461,4
14164.0,1631.77,29,70,56.26793103448276,80,3
14165.0,122.53999999999999,25,275,4.901599999999999,275,3
14166.0,256.85,53,504,4.84622641509434,625,1
14167.0,1296.49,121,38,10.714793388429753,680,4
14168.0,305.9,17,420,17.99411764705882,564,1
14169.0,624.4300000000001,67,430,9.319850746268658,443,1
14170.0,597.33,165,374,3.6201818181818184,394,1
14171.0,498.79,64,97,7.79359375,729,4
14172.0,389.97,55,604,7.090363636363636,642,1
14173.0,566.95,34,10,16.675,730,4
14174.0,134.46,26,32,5.171538461538462,32,3
14175.0,7350.44,369,50,19.91989159891599,627,0
14176.0,913.11,47,296,19.427872340425534,380,1
14177.0,2224.39,211,84,10.542132701421801,651,4
14178.0,1620.93,327,8,4.9569724770642205,181,3
14179.0,719.78,165,40,4.36230303030303,51,3
14180.0,6110.75,312,10,19.58573717948718,547,4
14181.0,310.55,54,410,5.750925925925926,562,1
14182.0,660.07,52,443,12.693653846153847,595,1
14183.0,286.29,35,410,8.179714285714287,480,1
14184.0,452.89,24,66,18.870416666666667,66,3
14185.0,197.65,3,330,65.88333333333334,330,2
14186.0,1550.63,104,426,14.909903846153847,644,1
14187.0,123.5,8,473,15.4375,473,1
14188.0,2018.91,71,8,28.435352112676057,309,3
14189.0,5764.62,328,1,17.575060975609755,388,4
14190.0,79.9,1,665,79.9,665,2
14191.0,4713.41,271,1,17.392656826568267,728,4
14192.0,293.74,14,387,20.981428571428573,387,1
14193.0,1210.19,64,67,18.90921875,396,3
14194.0,18442.87,986,4,18.70473630831643,728,0
14195.0,2381.24,22,201,108.23818181818181,633,2
14196.0,335.52,6,106,55.919999999999995,106,3
14197.0,390.05,20,410,19.5025,410,1
14198.0,1527.58,97,3,15.74824742268041,703,4
14199.0,916.4999999999999,20,217,45.824999999999996,530,4
14200.0,379.2,21,616,18.057142857142857,616,1
14201.0,1134.14,57,59,19.897192982456144,587,4
